01;Department of Applied Mathematics and Computer Science;02110;Algorithms and Data Structures 2;English;5;2019;2020;Autumn E2B (Thurs 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02121;Introduction to Software Technology;Danish;10;2018;2019;Autumn E4B (Fri 8-12);;;;;;January;;BSc;
01;Department of Applied Mathematics and Computer Science;02121;Introduction to Software Technology;Danish;10;2019;2020;Autumn E4B (Fri 8-12);;;;;;January;;BSc;
01;Department of Applied Mathematics and Computer Science;02122;Software Technology Project;Danish;10;2018;2019;Spring F5B (Wed 13-17);;;;;;June;;BSc;
01;Department of Applied Mathematics and Computer Science;02122;Software Technology Project;Danish;10;2019;2020;Spring F5B (Wed 13-17);;;;;;June;;BSc;
01;Department of Applied Mathematics and Computer Science;02128;Software Project;Danish;5;2018;2019;June;;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02128;Software Project;Danish;5;2019;2020;June;;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02132;Computer Systems;Danish;10;2018;2019;Autumn E5 (Wed 8-17);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02132;Computer Systems;Danish;10;2019;2020;Autumn E5 (Wed 8-17);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02135;Introduction to Cyber Systems;English;5;2018;2019;Autumn E4A (Tues 13-17);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02135;Introduction to Cyber Systems;English;5;2019;2020;Autumn E4A (Tues 13-17);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02138;Digital Electronics 1;Danish;5;2018;2019;Autumn E4B (Fri 8-12);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02138;Digital Electronics 1;Danish;5;2019;2020;Autumn E4B (Fri 8-12);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02139;Digital Electronics 2;Danish;5;2018;2019;Spring F1B (Thurs 13-17);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02139;Digital Electronics 2;Danish;5;2019;2020;Spring F1B (Thurs 13-17);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02141;Computer Science Modelling;English;10;2018;2019;Spring F4 (Tues 13-17, Fri 8-12);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02141;Computer Science Modelling;English;10;2019;2020;Spring F4 (Tues 13-17, Fri 8-12);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02148;Introduction to Coordination in Distributed Applications;English;5;2018;2019;January;;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02148;Introduction to Coordination in Distributed Applications;English;5;2019;2020;January;;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02155;Computer Architecture and Engineering;English;5;2018;2019;Autumn E2A (Mon 13-17);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02155;Computer Architecture and Engineering;English;5;2019;2020;Autumn E2A (Mon 13-17);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02156;Logical Systems and Logic Programming;English;5;2018;2019;Autumn E4A (Tues 13-17);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02156;Logical Systems and Logic Programming;English;5;2019;2020;Autumn E4A (Tues 13-17);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02157;Functional Programming;English;5;2018;2019;Autumn E4B (Fri 8-12);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02157;Functional Programming;English;5;2019;2020;Autumn E4B (Fri 8-12);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02158;Concurrent Programming;English;5;2018;2019;Autumn E1B (Thurs 13-17);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02158;Concurrent Programming;English;5;2019;2020;Autumn E1B (Thurs 13-17);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02159;Operating Systems;English;5;2018;2019;Autumn E1A (Mon 8-12);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02159;Operating Systems;English;5;2019;2020;Autumn E1A (Mon 8-12);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02160;Agile Object-oriented Software Development;English;10;2018;2019;Spring F5 (Wed 8-17);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02160;Agile Object-oriented Software Development;English;10;2019;2020;Spring F5 (Wed 8-17);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02161;Software Engineering 1;Danish;5;2018;2019;Spring F2A (Mon 13-17);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02161;Software Engineering 1;Danish;5;2019;2020;Spring F2A (Mon 13-17);;;;;;;;BSc;
01;Department of Applied Mathematics and Computer Science;02162;Software Engineering 2;English;10;2018;2019;Autumn E3 (Tues 8-12, Fri 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02162;Software Engineering 2;English;10;2019;2020;Autumn E3 (Tues 8-12, Fri 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02170;Database Systems;English;5;2018;2019;Spring F2B (Thurs 8-12);;;;;;;;BSc;MSc
01;Department of Applied Mathematics and Computer Science;02170;Database Systems;English;5;2019;2020;Spring F2B (Thurs 8-12);;;;;;;;BSc;MSc
01;Department of Applied Mathematics and Computer Science;02180;Introduction to Artificial Intelligence;English;5;2018;2019;Spring F3A (Tues 8-12);;;;;;;;MSc;
